  22  20  16  0.86501E-06  0.92548E-06  0.11035E-05  0.12023E-11  0.43305E+00  0.44187E+07
  22  20  18  0.86501E-06  0.92548E-06  0.98197E-06  0.15263E-11  0.59650E+00  0.50273E+07
  22  20  20  0.86501E-06  0.92548E-06  0.92548E-06  0.18373E-11  0.74761E+00  0.27925E+07
  22  22   2  0.86501E-06  0.86501E-06  0.12313E-05  0.32865E-11  0.11418E+01  0.26859E+06
  22  22   4  0.86501E-06  0.86501E-06  0.18651E-05  0.36629E-12  0.92151E-01  0.59840E+06
  22  22   6  0.86501E-06  0.86501E-06  0.22090E-05  0.53916E-11  0.11799E+01  0.89275E+06
  22  22   8  0.86501E-06  0.86501E-06  0.19234E-05  0.31522E-11  0.77342E+00  0.12158E+07
  22  22  10  0.86501E-06  0.86501E-06  0.17519E-05  0.35966E-11  0.95173E+00  0.15263E+07
  22  22  12  0.86501E-06  0.86501E-06  0.14314E-05  0.27400E-11  0.84973E+00  0.18084E+07
  22  22  14  0.86501E-06  0.86501E-06  0.12388E-05  0.21140E-11  0.73113E+00  0.21113E+07
  22  22  16  0.86501E-06  0.86501E-06  0.11035E-05  0.20825E-11  0.78369E+00  0.24052E+07
  22  22  18  0.86501E-06  0.86501E-06  0.98197E-06  0.79848E-12  0.32630E+00  0.27349E+07
  22  22  20  0.86501E-06  0.86501E-06  0.92548E-06  0.13776E-11  0.58636E+00  0.30418E+07
  22  22  22  0.86501E-06  0.86501E-06  0.86501E-06  0.11613E-11  0.51735E+00  0.11037E+07
  24  12  12  0.78891E-06  0.14314E-05  0.14314E-05  0.63011E-11  0.14628E+01  0.53070E+06
  24  14  10  0.78891E-06  0.12388E-05  0.17519E-05  0.70913E-11  0.15656E+01  0.10405E+07
  24  14  12  0.78891E-06  0.12388E-05  0.14314E-05  0.42554E-11  0.10968E+01  0.24587E+07
  24  14  14  0.78891E-06  0.12388E-05  0.12388E-05  0.41748E-11  0.11965E+01  0.14688E+07
  24  16   8  0.78891E-06  0.11035E-05  0.19234E-05  0.68464E-11  0.15179E+01  0.92107E+06
  24  16  10  0.78891E-06  0.11035E-05  0.17519E-05  0.64375E-11  0.15379E+01  0.23591E+07
  24  16  12  0.78891E-06  0.11035E-05  0.14314E-05  0.42167E-11  0.11781E+01  0.28654E+07
  24  16  14  0.78891E-06  0.11035E-05  0.12388E-05  0.27496E-11  0.85527E+00  0.33478E+07
  24  16  16  0.78891E-06  0.11035E-05  0.11035E-05  0.23716E-11  0.80151E+00  0.19054E+07
  24  18   6  0.78891E-06  0.98197E-06  0.22090E-05  0.51006E-11  0.10884E+01  0.76554E+06
  24  18   8  0.78891E-06  0.98197E-06  0.19234E-05  0.49797E-11  0.11911E+01  0.21348E+07
  24  18  10  0.78891E-06  0.98197E-06  0.17519E-05  0.35781E-11  0.92291E+00  0.27519E+07
  24  18  12  0.78891E-06  0.98197E-06  0.14314E-05  0.34143E-11  0.10317E+01  0.32571E+07
  24  18  14  0.78891E-06  0.98197E-06  0.12388E-05  0.23313E-11  0.78537E+00  0.38078E+07
  24  18  16  0.78891E-06  0.98197E-06  0.11035E-05  0.23974E-11  0.87852E+00  0.43348E+07
  24  18  18  0.78891E-06  0.98197E-06  0.98197E-06  0.16518E-11  0.65716E+00  0.24660E+07
  24  20   4  0.78891E-06  0.92548E-06  0.18651E-05  0.24913E-11  0.63431E+00  0.57846E+06
  24  20   6  0.78891E-06  0.92548E-06  0.22090E-05  0.41649E-11  0.92202E+00  0.17449E+07
  24  20   8  0.78891E-06  0.92548E-06  0.19234E-05  0.37642E-11  0.93462E+00  0.24350E+07
  24  20  10  0.78891E-06  0.92548E-06  0.17519E-05  0.41397E-11  0.11088E+01  0.30586E+07
  24  20  12  0.78891E-06  0.92548E-06  0.14314E-05  0.17351E-11  0.54492E+00  0.36224E+07
  24  20  14  0.78891E-06  0.92548E-06  0.12388E-05  0.27294E-11  0.95639E+00  0.42319E+07
  24  20  16  0.78891E-06  0.92548E-06  0.11035E-05  0.18019E-11  0.68722E+00  0.48173E+07
  24  20  18  0.78891E-06  0.92548E-06  0.98197E-06  0.14765E-11  0.61176E+00  0.54831E+07
  24  20  20  0.78891E-06  0.92548E-06  0.92548E-06  0.15779E-11  0.68109E+00  0.30469E+07
  24  22   2  0.78891E-06  0.86501E-06  0.12313E-05  0.43532E-11  0.16011E+01  0.30468E+06
  24  22   4  0.78891E-06  0.86501E-06  0.18651E-05  0.36500E-11  0.96891E+00  0.12757E+07
  24  22   6  0.78891E-06  0.86501E-06  0.22090E-05  0.35547E-11  0.81984E+00  0.19461E+07
  24  22   8  0.78891E-06  0.86501E-06  0.19234E-05  0.23340E-11  0.60412E+00  0.26518E+07
  24  22  10  0.78891E-06  0.86501E-06  0.17519E-05  0.38358E-11  0.10715E+01  0.33295E+07
  24  22  12  0.78891E-06  0.86501E-06  0.14314E-05  0.29717E-11  0.97437E+00  0.39392E+07
  24  22  14  0.78891E-06  0.86501E-06  0.12388E-05  0.21284E-11  0.77928E+00  0.46102E+07
  24  22  16  0.78891E-06  0.86501E-06  0.11035E-05  0.15624E-11  0.62307E+00  0.52464E+07
  24  22  18  0.78891E-06  0.86501E-06  0.98197E-06  0.18618E-11  0.80718E+00  0.59678E+07
  24  22  20  0.78891E-06  0.86501E-06  0.92548E-06  0.12226E-11  0.55244E+00  0.66319E+07
  24  22  22  0.78891E-06  0.86501E-06  0.86501E-06  0.10624E-11  0.50277E+00  0.36119E+07
  24  24   2  0.78891E-06  0.78891E-06  0.12313E-05  0.28179E-11  0.10986E+01  0.31930E+06
  24  24   4  0.78891E-06  0.78891E-06  0.18651E-05  0.11519E-11  0.32310E+00  0.71252E+06
  24  24   6  0.78891E-06  0.78891E-06  0.22090E-05  0.20642E-11  0.50252E+00  0.10621E+07
  24  24   8  0.78891E-06  0.78891E-06  0.19234E-05  0.24545E-11  0.67116E+00  0.14454E+07
  24  24  10  0.78891E-06  0.78891E-06  0.17519E-05  0.31663E-11  0.93496E+00  0.18172E+07
  24  24  12  0.78891E-06  0.78891E-06  0.14314E-05  0.16155E-11  0.56075E+00  0.21509E+07
  24  24  14  0.78891E-06  0.78891E-06  0.12388E-05  0.19123E-11  0.74209E+00  0.25124E+07
  24  24  16  0.78891E-06  0.78891E-06  0.11035E-05  0.81887E-12  0.34646E+00  0.28621E+07
  24  24  18  0.78891E-06  0.78891E-06  0.98197E-06  0.13178E-11  0.60678E+00  0.32546E+07
  24  24  20  0.78891E-06  0.78891E-06  0.92548E-06  0.18254E-11  0.87650E+00  0.36176E+07
  24  24  22  0.78891E-06  0.78891E-06  0.86501E-06  0.17495E-11  0.88037E+00  0.39391E+07
  24  24  24  0.78891E-06  0.78891E-06  0.78891E-06  0.17346E-11  0.92900E+00  0.14315E+07
